_CASE_KEY;ACTIVITY_EN;EVENTTIME;_SORTING;USER_NAME;User Type
1000388;Create Purchase Requisition Item;2016-03-30T14:14:25;0;BATCH_JOB;B
1000388;Create Purchase Order Item;2016-04-02T14:14:25;10;Lora Rieder;A
1000388;Send Purchase Order;2016-04-03T14:14:25;0;BATCH_JOB;B
1000388;Record Goods Receipt;2016-04-14T14:14:25;30;Francine Bevingt;A
1000388;Record Invoice Receipt;2016-04-18T14:14:25;0;Alfonso Wernick;A
1000388;Clear Invoice;2016-05-01T14:14:25;0;Lessie Scheck;A
1000389;Create Purchase Requisition Item;2016-04-01T14:14:25;0;BATCH_JOB;B
1000389;Create Purchase Order Item;2016-04-02T14:14:25;10;Leontine Sifford;A
1000389;Send Purchase Order;2016-04-05T14:14:25;0;BATCH_JOB;B
1000389;Record Goods Receipt;2016-04-11T14:14:25;30;Lang Winkler;A
1000389;Record Invoice Receipt;2016-04-18T14:14:25;0;Suellen Noecker;A
1000389;Clear Invoice;2016-05-03T14:14:25;0;Irene Llanas;A
100039;Create Purchase Requisition Item;2016-10-05T12:39:09;0;Roy Ortego;A
100039;Create Purchase Order Item;2016-10-06T12:39:09;10;Rona Hennis;A
100039;Send Purchase Order;2016-10-08T12:39:09;0;BATCH_JOB;B
100039;Record Goods Receipt;2016-10-16T12:39:09;30;Alejandro Atwood;A
100039;Record Invoice Receipt;2016-10-22T12:39:09;0;BATCH_JOB;B
100039;Clear Invoice;2016-11-05T12:39:09;0;Lang Winkler;A
1000390;Create Purchase Requisition Item;2016-03-31T14:15:26;0;Anna Hulings;A
1000390;Create Purchase Order Item;2016-04-02T14:15:26;10;Bradford Amaran;A
1000390;Send Purchase Order;2016-04-04T14:15:26;0;BATCH_JOB;B
1000390;Record Goods Receipt;2016-04-13T14:15:26;30;Cher Ehrmann;A
1000390;Record Invoice Receipt;2016-04-20T14:15:26;0;BATCH_JOB;B
1000390;Clear Invoice;2016-05-01T14:15:26;0;Lawerence Pintor;A
1000391;Create Purchase Requisition Item;2016-04-01T14:15:26;0;BATCH_JOB;B
1000391;Create Purchase Order Item;2016-04-02T14:15:26;10;Leontine Sifford;A
1000391;Send Purchase Order;2016-04-05T14:15:26;0;BATCH_JOB;B
1000391;Record Goods Receipt;2016-04-13T14:15:26;30;Kenia Romine;A
1000391;Record Invoice Receipt;2016-04-18T14:15:26;0;BATCH_JOB;B
1000391;Clear Invoice;2016-04-30T14:15:26;0;Lillian Wheaton;A
1000392;Create Purchase Requisition Item;2016-03-31T14:15:26;0;BATCH_JOB;B
1000392;Create Purchase Order Item;2016-04-02T14:15:26;10;Felice Cover;A
1000392;Send Purchase Order;2016-04-04T14:15:26;0;BATCH_JOB;B
1000392;Record Goods Receipt;2016-04-11T14:15:26;30;Dalila Proehl;A
1000392;Record Invoice Receipt;2016-04-19T14:15:26;0;Felice Cover;A
1000392;Clear Invoice;2016-05-05T14:15:26;0;Cher Ehrmann;A
1000393;Create Purchase Requisition Item;2016-04-01T14:15:26;0;BATCH_JOB;B
1000393;Create Purchase Order Item;2016-04-02T14:15:26;10;Karri Ptacek;A
1000393;Send Purchase Order;2016-04-04T14:15:26;0;BATCH_JOB;B
1000393;Record Goods Receipt;2016-04-11T14:15:26;30;Gloria Ashburn;A
1000393;Record Invoice Receipt;2016-04-17T14:15:26;0;BATCH_JOB;B
1000393;Clear Invoice;2016-04-28T14:15:26;0;Summer Fusaro;A
1000394;Create Purchase Requisition Item;2016-03-30T14:15:26;0;Dalila Proehl;A
1000394;Create Purchase Order Item;2016-04-02T14:15:26;10;Summer Fusaro;A
1000394;Send Purchase Order;2016-04-04T14:15:26;0;BATCH_JOB;B
1000394;Record Goods Receipt;2016-04-12T14:15:26;30;Melissia Kreidler;A
1000394;Record Invoice Receipt;2016-04-18T14:15:26;0;BATCH_JOB;B
1000394;Clear Invoice;2016-04-30T14:15:26;0;Jena Jeans;A
1000395;Create Purchase Requisition Item;2016-04-01T14:15:26;0;BATCH_JOB;B
1000395;Create Purchase Order Item;2016-04-02T14:15:26;10;Jena Jeans;A
1000395;Send Purchase Order;2016-04-04T14:15:26;0;BATCH_JOB;B
1000395;Record Goods Receipt;2016-04-12T14:15:26;30;Summer Fusaro;A
1000395;Record Invoice Receipt;2016-04-19T14:15:26;0;BATCH_JOB;B
1000395;Clear Invoice;2016-05-02T14:15:26;0;Emmie Schuldt;A
1000396;Record Invoice Receipt;2016-09-12T10:00:01;0;BATCH_JOB;B
1000396;Create Purchase Order Item;2016-09-15T10:00:01;10;Kristen Eckhoff;A
1000396;Send Purchase Order;2016-09-17T10:00:01;0;BATCH_JOB;B
1000396;Record Goods Receipt;2016-09-25T10:00:01;30;Lawerence Pintor;A
1000396;Clear Invoice;2016-10-14T10:00:01;0;Tasia Snelgrove;A
1000397;Record Invoice Receipt;2016-09-13T10:00:01;0;Dominica Kirkley;A
1000397;Create Purchase Order Item;2016-09-15T10:00:01;10;Bradford Amaran;A
1000397;Send Purchase Order;2016-09-17T10:00:01;0;BATCH_JOB;B
1000397;Record Goods Receipt;2016-09-23T10:00:01;30;Cerola Harry;A
1000397;Clear Invoice;2016-10-10T10:00:01;0;Melissia Kreidler;A
1000398;Record Invoice Receipt;2016-10-14T10:00:01;0;BATCH_JOB;B
1000398;Create Purchase Order Item;2016-10-15T10:00:01;10;Lawerence Pintor;A
1000398;Send Purchase Order;2016-10-16T10:00:01;0;BATCH_JOB;B
1000398;Record Goods Receipt;2016-10-25T10:00:01;30;Rona Hennis;A
1000398;Clear Invoice;2016-11-05T10:00:01;0;Irene Llanas;A
1000399;Create Purchase Requisition Item;2016-03-31T14:16:38;0;BATCH_JOB;B
1000399;Create Purchase Order Item;2016-04-02T14:16:38;10;Arletta Landen;A
1000399;Send Purchase Order;2016-04-04T14:16:38;0;BATCH_JOB;B
1000399;Change Price;2016-04-10T14:16:38;25;Melissia Kreidler;A
1000399;Record Goods Receipt;2016-04-20T14:16:38;30;Summer Fusaro;A
1000399;Record Invoice Receipt;2016-04-28T14:16:38;0;Rona Hennis;A
1000399;Clear Invoice;2016-05-10T14:16:38;0;Cherryl Vandine;A
100040;Record Invoice Receipt;2016-09-14T10:00:01;0;BATCH_JOB;B
100040;Create Purchase Order Item;2016-09-15T10:00:01;10;Roy Ortego;A
100040;Send Purchase Order;2016-09-17T10:00:01;0;BATCH_JOB;B
100040;Record Goods Receipt;2016-09-24T10:00:01;30;Suellen Noecker;A
100040;Clear Invoice;2016-10-07T10:00:01;0;Lucina Boyers;A
1000400;Create Purchase Requisition Item;2016-04-01T14:17:47;0;Felice Cover;A
1000400;Create Purchase Order Item;2016-04-02T14:17:47;10;Kenia Romine;A
1000400;Send Purchase Order;2016-04-03T14:17:47;0;BATCH_JOB;B
1000400;Change Price;2016-04-09T14:17:47;25;Melissia Kreidler;A
1000400;Record Goods Receipt;2016-04-21T14:17:47;30;Dalila Proehl;A
1000400;Record Invoice Receipt;2016-04-26T14:17:47;0;BATCH_JOB;B
1000400;Clear Invoice;2016-05-15T14:17:47;0;Dominica Kirkley;A
1000401;Create Purchase Requisition Item;2016-03-31T14:17:47;0;BATCH_JOB;B
1000401;Create Purchase Order Item;2016-04-02T14:17:47;10;Alejandro Atwood;A
1000401;Send Purchase Order;2016-04-05T14:17:47;0;BATCH_JOB;B
1000401;Change Price;2016-04-12T14:17:47;25;Lawerence Pintor;A
1000401;Record Goods Receipt;2016-04-20T14:17:47;30;Marcela Ye;A
1000401;Record Invoice Receipt;2016-04-25T14:17:47;0;Felice Cover;A
1000401;Clear Invoice;2016-05-08T14:17:47;0;Margene Hamil;A
1000402;Create Purchase Requisition Item;2016-03-31T14:17:47;0;Emilio Sones;A
1000402;Create Purchase Order Item;2016-04-02T14:17:47;10;Kenia Romine;A
1000402;Send Purchase Order;2016-04-05T14:17:47;0;BATCH_JOB;B
1000402;Change Price;2016-04-10T14:17:47;25;Kristen Eckhoff;A
1000402;Record Goods Receipt;2016-04-22T14:17:47;30;Alfonso Wernick;A
1000402;Record Invoice Receipt;2016-04-28T14:17:47;0;BATCH_JOB;B
1000402;Clear Invoice;2016-05-10T14:17:47;0;Gloria Ashburn;A
1000403;Create Purchase Order Item;2016-04-02T14:19:37;10;Kristen Eckhoff;A
1000403;Send Purchase Order;2016-04-04T14:19:37;0;BATCH_JOB;B
1000403;Record Goods Receipt;2016-04-12T14:19:37;30;Suellen Noecker;A
1000403;Record Invoice Receipt;2016-04-18T14:19:37;0;BATCH_JOB;B
1000403;Clear Invoice;2016-05-03T14:19:37;0;Lucina Boyers;A
1000404;Create Purchase Order Item;2016-04-02T14:19:37;10;Ward Weckerly;A
1000404;Send Purchase Order;2016-04-04T14:19:37;0;BATCH_JOB;B
1000404;Record Goods Receipt;2016-04-12T14:19:37;30;Yanira Gorrfried;A
1000404;Record Invoice Receipt;2016-04-18T14:19:37;0;Toby Narvaez;A
1000404;Clear Invoice;2016-05-01T14:19:37;0;Rachel Onorato;A
1000405;Create Purchase Order Item;2016-04-02T14:19:37;10;Jena Jeans;A
1000405;Send Purchase Order;2016-04-05T14:19:37;0;BATCH_JOB;B
1000405;Record Goods Receipt;2016-04-13T14:19:37;30;Marita Creagh;A
1000405;Record Invoice Receipt;2016-04-16T14:19:37;0;Roy Ortego;A
1000405;Clear Invoice;2016-05-01T14:19:37;0;Emilio Sones;A
1000406;Create Purchase Order Item;2016-04-02T14:19:37;10;Lawerence Pintor;A
1000406;Send Purchase Order;2016-04-04T14:19:37;0;BATCH_JOB;B
1000406;Record Goods Receipt;2016-04-12T14:19:37;30;Cher Ehrmann;A
1000406;Record Invoice Receipt;2016-04-19T14:19:37;0;BATCH_JOB;B
1000406;Clear Invoice;2016-04-30T14:19:37;0;Alejandro Atwood;A
1000407;Create Purchase Order Item;2016-04-02T14:19:37;10;Tyree Decastro;A
1000407;Send Purchase Order;2016-04-05T14:19:37;0;BATCH_JOB;B
1000407;Record Goods Receipt;2016-04-10T14:19:37;30;Gloria Ashburn;A
1000407;Record Invoice Receipt;2016-04-18T14:19:37;0;BATCH_JOB;B
1000407;Clear Invoice;2016-05-02T14:19:37;0;Marcela Ye;A
1000408;Create Purchase Order Item;2016-04-02T14:19:37;10;Orville Sheilds;A
1000408;Send Purchase Order;2016-04-04T14:19:37;0;BATCH_JOB;B
1000408;Record Goods Receipt;2016-04-11T14:19:37;30;Francine Bevingt;A
1000408;Record Invoice Receipt;2016-04-17T14:19:37;0;BATCH_JOB;B
1000408;Clear Invoice;2016-04-29T14:19:37;0;Lillian Wheaton;A
1000409;Create Purchase Requisition Item;2016-04-01T14:19:37;0;Rona Hennis;A
1000409;Create Purchase Order Item;2016-04-02T14:19:37;10;Toby Narvaez;A
1000409;Send Purchase Order;2016-04-04T14:19:37;0;BATCH_JOB;B
1000409;Receive Order Confirmation;2016-04-07T14:19:37;10;BATCH_JOB;B
1000409;Record Goods Receipt;2016-04-14T14:19:37;30;Alejandro Atwood;A
1000409;Record Invoice Receipt;2016-04-20T14:19:37;0;BATCH_JOB;B
1000409;Clear Invoice;2016-05-06T14:19:37;0;Emilio Sones;A
100041;Record Invoice Receipt;2016-04-13T10:00:01;0;BATCH_JOB;B
100041;Create Purchase Order Item;2016-04-15T10:00:01;10;Margene Hamil;A
100041;Send Purchase Order;2016-04-18T10:00:01;0;BATCH_JOB;B
100041;Record Goods Receipt;2016-04-25T10:00:01;30;Emmie Schuldt;A
100041;Clear Invoice;2016-05-05T10:00:01;0;Lavonna Haymon;A
1000410;Create Purchase Requisition Item;2016-03-31T14:21:24;0;BATCH_JOB;B
1000410;Create Purchase Order Item;2016-04-02T14:21:24;10;Marita Creagh;A
1000410;Send Purchase Order;2016-04-04T14:21:24;0;BATCH_JOB;B
1000410;Receive Order Confirmation;2016-04-07T14:21:24;10;Toby Narvaez;A
1000410;Record Goods Receipt;2016-04-12T14:21:24;30;Yanira Gorrfried;A
1000410;Record Invoice Receipt;2016-04-19T14:21:24;0;BATCH_JOB;B
1000410;Clear Invoice;2016-05-03T14:21:24;0;Roy Ortego;A
1000411;Create Purchase Requisition Item;2016-04-01T14:21:54;0;Emmie Schuldt;A
1000411;Change Quantity;2016-04-02T14:21:17;8;Leontine Sifford;A
1000411;Create Purchase Order Item;2016-04-02T14:21:54;10;Rachel Onorato;A
1000411;Send Purchase Order;2016-04-04T14:21:54;0;BATCH_JOB;B
1000411;Dun Order Confirmation;2016-04-08T14:21:54;10;Kenia Romine;A
1000411;Receive Order Confirmation;2016-04-11T14:21:54;10;Luisa Solar;A
1000411;Record Goods Receipt;2016-04-17T14:21:54;30;Emilio Sones;A
1000411;Record Invoice Receipt;2016-04-26T14:21:54;0;Irene Llanas;A
1000411;Clear Invoice;2016-05-02T14:21:54;0;Lillian Wheaton;A
1000412;Create Purchase Requisition Item;2016-03-30T14:28:09;0;Tasia Snelgrove;A
1000412;Create Purchase Order Item;2016-04-02T14:28:09;10;Felice Cover;A
1000412;Send Purchase Order;2016-04-05T14:28:09;0;BATCH_JOB;B
1000412;Dun Order Confirmation;2016-04-08T14:28:09;10;Lessie Scheck;A
1000412;Receive Order Confirmation;2016-04-12T14:28:09;10;BATCH_JOB;B
1000412;Record Goods Receipt;2016-04-18T14:28:09;30;Emmie Schuldt;A
1000412;Record Invoice Receipt;2016-04-24T14:28:09;0;Dalila Proehl;A
1000412;Clear Invoice;2016-05-07T14:28:09;0;Tasia Snelgrove;A
1000413;Create Purchase Requisition Item;2016-03-31T14:30:49;0;Lawerence Pintor;A
1000413;Create Purchase Order Item;2016-04-02T14:30:49;10;Yanira Gorrfried;A
1000413;Send Purchase Order;2016-04-04T14:30:49;0;BATCH_JOB;B
1000413;Record Goods Receipt;2016-04-13T14:30:49;30;Rona Hennis;A
1000413;Record Invoice Receipt;2016-04-20T14:30:49;0;Dalila Proehl;A
1000413;Set Payment Block;2016-04-24T14:30:49;0;Kristen Eckhoff;A
1000413;Remove Payment Block;2016-05-01T14:30:49;0;Toby Narvaez;A
1000413;Clear Invoice;2016-05-12T14:30:49;0;Rachel Onorato;A
1000414;Create Purchase Requisition Item;2016-04-01T14:23:32;0;BATCH_JOB;B
1000414;Create Purchase Order Item;2016-04-02T14:23:32;10;Rona Hennis;A
1000414;Send Purchase Order;2016-04-04T14:23:32;0;BATCH_JOB;B
1000414;Send Purchase Order Update;2016-04-07T14:23:32;0;Rachel Onorato;A
1000414;Record Goods Receipt;2016-04-14T14:23:32;30;Toby Narvaez;A
1000414;Record Invoice Receipt;2016-04-20T14:23:32;0;Marcela Ye;A
1000414;Clear Invoice;2016-05-06T14:23:32;0;Summer Fusaro;A
1000415;Create Purchase Requisition Item;2016-03-31T14:23:32;0;BATCH_JOB;B
1000415;Create Purchase Order Item;2016-04-02T14:23:32;10;Orville Sheilds;A
1000415;Send Purchase Order;2016-04-04T14:23:32;0;BATCH_JOB;B
1000415;Change Currency;2016-04-06T14:23:32;25;Anna Hulings;A
1000415;Record Goods Receipt;2016-04-14T14:23:32;30;Irene Llanas;A
1000415;Record Invoice Receipt;2016-04-22T14:23:32;0;BATCH_JOB;B
1000415;Clear Invoice;2016-05-03T14:23:32;0;Kristen Eckhoff;A
1000416;Create Purchase Requisition Item;2016-04-01T14:23:32;0;Emilio Sones;A
1000416;Create Purchase Order Item;2016-04-02T14:23:32;10;Lillian Wheaton;A
1000416;Send Purchase Order;2016-04-05T14:23:32;0;BATCH_JOB;B
1000416;Delete Purchase Order Item;2016-04-14T14:23:32;30;Alejandro Atwood;A
1000417;Create Purchase Requisition Item;2016-03-31T14:24:13;0;BATCH_JOB;B
1000417;Create Purchase Order Item;2016-04-02T14:24:13;10;Tasia Snelgrove;A
1000417;Send Purchase Order;2016-04-05T14:24:13;0;BATCH_JOB;B
1000417;Block Purchase Order Item;2016-04-11T14:24:13;30;BATCH_JOB;B
1000418;Create Purchase Requisition Item;2016-04-01T14:25:45;0;BATCH_JOB;B
1000418;Create Purchase Order Item;2016-04-02T14:25:45;10;Lang Winkler;A
1000418;Send Purchase Order;2016-04-04T14:25:45;0;BATCH_JOB;B
1000418;Block Purchase Order Item;2016-04-08T14:25:45;30;BATCH_JOB;B
1000418;Release Purchase Order;2016-04-14T14:25:45;30;Emilio Sones;A
1000418;Record Goods Receipt;2016-04-15T14:25:45;30;Cherryl Vandine;A
1000418;Record Invoice Receipt;2016-04-23T14:25:45;0;Lucina Boyers;A
1000418;Clear Invoice;2016-05-08T14:25:45;0;Cerola Harry;A
1000419;Create Purchase Requisition Item;2016-04-01T14:25:45;0;Roy Ortego;A
1000419;Create Purchase Order Item;2016-04-02T14:25:45;10;Sharyn Laxton;A
1000419;Refuse Purchase Order;2016-04-04T14:25:45;0;Dalila Proehl;A
100042;Record Invoice Receipt;2016-08-13T10:00:01;0;BATCH_JOB;B
100042;Create Purchase Order Item;2016-08-15T10:00:01;10;Arletta Landen;A
100042;Send Purchase Order;2016-08-17T10:00:01;0;BATCH_JOB;B
100042;Record Goods Receipt;2016-08-25T10:00:01;30;Lavonna Haymon;A
100042;Clear Invoice;2016-09-12T10:00:01;0;Margene Hamil;A
1000420;Create Purchase Requisition Item;2016-03-30T14:25:45;0;Dominica Kirkley;A
1000420;Create Purchase Order Item;2016-04-02T14:25:45;10;Kenia Romine;A
1000420;Send Purchase Order;2016-04-04T14:25:45;0;BATCH_JOB;B
1000420;Record Goods Receipt;2016-04-13T14:25:45;30;Melissia Kreidler;A
1000420;Record Invoice Receipt;2016-04-20T14:25:45;0;BATCH_JOB;B
1000420;Clear Invoice;2016-05-02T14:25:45;0;Summer Fusaro;A
1000421;Create Purchase Requisition Item;2016-04-01T14:27:37;0;Cherryl Vandine;A
1000421;Create Purchase Order Item;2016-04-02T14:27:37;10;Ward Weckerly;A
1000421;Send Purchase Order;2016-04-03T14:27:37;0;BATCH_JOB;B
1000421;Record Goods Receipt;2016-04-12T14:27:37;30;Leontine Sifford;A
1000421;Record Invoice Receipt;2016-04-16T14:27:37;0;BATCH_JOB;B
1000421;Clear Invoice;2016-04-28T14:27:37;0;Lora Rieder;A
1000422;Create Purchase Requisition Item;2016-03-31T14:27:37;0;Jena Jeans;A
1000422;Create Purchase Order Item;2016-04-02T14:27:37;10;Lucina Boyers;A
1000422;Send Purchase Order;2016-04-03T14:27:37;0;BATCH_JOB;B
1000422;Record Goods Receipt;2016-04-12T14:27:37;30;Lillian Wheaton;A
1000422;Record Invoice Receipt;2016-04-19T14:27:37;0;BATCH_JOB;B
1000422;Clear Invoice;2016-05-02T14:27:37;0;Marcela Ye;A
1000423;Create Purchase Requisition Item;2016-03-14T10:00:01;0;Emilio Sones;A
1000423;Create Purchase Order Item;2016-03-15T10:00:01;0;Roy Ortego;A
1000423;Send Purchase Order;2016-03-18T10:00:01;0;BATCH_JOB;B
1000423;Change Price;2016-03-25T10:00:01;25;Margene Hamil;A
1000423;Record Goods Receipt;2016-04-02T10:00:01;30;Dalila Proehl;A
1000423;Record Invoice Receipt;2016-04-08T10:00:01;0;Lora Rieder;A
1000423;Clear Invoice;2016-04-27T10:00:01;0;Alejandro Atwood;A
1000424;Create Purchase Requisition Item;2016-04-01T14:27:37;0;BATCH_JOB;B
1000424;Create Purchase Order Item;2016-04-02T14:27:37;10;Rachel Onorato;A
1000424;Send Purchase Order;2016-04-04T14:27:37;0;BATCH_JOB;B
1000424;Record Goods Receipt;2016-04-11T14:27:37;30;Dominica Kirkley;A
1000424;Record Invoice Receipt;2016-04-16T14:27:37;0;BATCH_JOB;B
1000424;Clear Invoice;2016-05-04T14:27:37;0;Kenia Romine;A
1000425;Create Purchase Requisition Item;2016-03-13T10:00:01;0;BATCH_JOB;B
1000425;Create Purchase Order Item;2016-03-15T10:00:01;0;Dominica Kirkley;A
1000425;Send Purchase Order;2016-03-16T10:00:01;0;BATCH_JOB;B
1000425;Change Price;2016-03-25T10:00:01;25;Jena Jeans;A
1000425;Record Goods Receipt;2016-04-02T10:00:01;30;Felice Cover;A
1000425;Record Invoice Receipt;2016-04-08T10:00:01;0;BATCH_JOB;B
1000425;Clear Invoice;2016-04-21T10:00:01;0;Tasia Snelgrove;A
1000426;Create Purchase Requisition Item;2016-03-14T10:00:01;0;Lillian Wheaton;A
1000426;Create Purchase Order Item;2016-03-15T10:00:01;0;Dominica Kirkley;A
1000426;Send Purchase Order;2016-03-16T10:00:01;0;BATCH_JOB;B
1000426;Change Price;2016-03-24T10:00:01;25;Kenia Romine;A
1000426;Record Goods Receipt;2016-04-02T10:00:01;30;Dalila Proehl;A
1000426;Record Invoice Receipt;2016-04-07T10:00:01;0;BATCH_JOB;B
1000426;Clear Invoice;2016-04-18T10:00:01;0;Dalila Proehl;A
1000427;Create Purchase Requisition Item;2016-03-30T14:29:28;0;Summer Fusaro;A
1000427;Create Purchase Order Item;2016-04-02T14:29:28;10;Lucina Boyers;A
1000427;Send Purchase Order;2016-04-04T14:29:28;0;BATCH_JOB;B
1000427;Record Goods Receipt;2016-04-10T14:29:28;30;Kristen Eckhoff;A
1000427;Record Invoice Receipt;2016-04-19T14:29:28;0;Toby Narvaez;A
1000427;Clear Invoice;2016-05-02T14:29:28;0;Lucina Boyers;A
1000428;Create Purchase Requisition Item;2016-03-13T10:00:01;0;BATCH_JOB;B
1000428;Create Purchase Order Item;2016-03-15T10:00:01;0;Kenia Romine;A
1000428;Send Purchase Order;2016-03-18T10:00:01;0;BATCH_JOB;B
1000428;Change Price;2016-03-25T10:00:01;25;Yanira Gorrfried;A
1000428;Record Goods Receipt;2016-04-04T10:00:01;30;Lang Winkler;A
1000428;Record Invoice Receipt;2016-04-08T10:00:01;0;BATCH_JOB;B
1000428;Clear Invoice;2016-04-22T10:00:01;0;Lora Rieder;A
1000429;Create Purchase Requisition Item;2016-03-14T10:00:01;0;BATCH_JOB;B
1000429;Create Purchase Order Item;2016-03-15T10:00:01;0;Bradford Amaran;A
1000429;Send Purchase Order;2016-03-17T10:00:01;0;BATCH_JOB;B
1000429;Change Price;2016-03-23T10:00:01;25;Roy Ortego;A
1000429;Record Goods Receipt;2016-04-02T10:00:01;30;Marita Creagh;A
1000429;Record Invoice Receipt;2016-04-09T10:00:01;0;BATCH_JOB;B
1000429;Clear Invoice;2016-04-21T10:00:01;0;Cerola Harry;A
100043;Create Purchase Requisition Item;2016-10-03T12:48:10;0;Marita Creagh;A
100043;Create Purchase Order Item;2016-10-06T12:48:10;10;Kenia Romine;A
100043;Send Purchase Order;2016-10-09T12:48:10;0;BATCH_JOB;B
100043;Change Price;2016-10-17T12:48:10;25;Roy Ortego;A
100043;Record Goods Receipt;2016-10-26T12:48:10;30;Dalila Proehl;A
100043;Record Invoice Receipt;2016-10-31T12:48:10;0;BATCH_JOB;B
100043;Clear Invoice;2016-11-15T12:48:10;0;Leontine Sifford;A
1000430;Create Purchase Requisition Item;2016-03-30T14:29:28;0;Kristen Eckhoff;A
1000430;Create Purchase Order Item;2016-04-02T14:29:28;10;Kristen Eckhoff;A
1000430;Send Purchase Order;2016-04-03T14:29:28;0;BATCH_JOB;B
1000430;Record Goods Receipt;2016-04-13T14:29:28;30;Tasia Snelgrove;A
1000430;Record Invoice Receipt;2016-04-20T14:29:28;0;BATCH_JOB;B
1000430;Clear Invoice;2016-05-02T14:29:28;0;Cherryl Vandine;A
1000431;Create Purchase Requisition Item;2016-03-13T10:00:01;0;BATCH_JOB;B
1000431;Create Purchase Order Item;2016-03-15T10:00:01;0;Bradford Amaran;A
1000431;Send Purchase Order;2016-03-17T10:00:01;0;BATCH_JOB;B
1000431;Change Price;2016-03-22T10:00:01;25;Jena Jeans;A
1000431;Record Goods Receipt;2016-04-01T10:00:01;30;Lang Winkler;A
1000431;Record Invoice Receipt;2016-04-06T10:00:01;0;BATCH_JOB;B
1000431;Clear Invoice;2016-04-17T10:00:01;0;Leontine Sifford;A
1000432;Create Purchase Requisition Item;2016-03-13T10:00:01;0;BATCH_JOB;B
1000432;Create Purchase Order Item;2016-03-15T10:00:01;0;Alvin Malin;A
1000432;Send Purchase Order;2016-03-16T10:00:01;0;BATCH_JOB;B
1000432;Change Price;2016-03-26T10:00:01;25;Rachel Onorato;A
1000432;Record Goods Receipt;2016-04-05T10:00:01;30;Anna Hulings;A
1000432;Record Invoice Receipt;2016-04-10T10:00:01;0;BATCH_JOB;B
1000432;Clear Invoice;2016-04-22T10:00:01;0;Toby Narvaez;A
1000433;Create Purchase Requisition Item;2016-04-01T14:29:28;0;Kenia Romine;A
1000433;Create Purchase Order Item;2016-04-02T14:29:28;10;Felice Cover;A
1000433;Send Purchase Order;2016-04-04T14:29:28;0;BATCH_JOB;B
1000433;Record Goods Receipt;2016-04-13T14:29:28;30;Roy Ortego;A
1000433;Record Invoice Receipt;2016-04-20T14:29:28;0;Lang Winkler;A
1000433;Clear Invoice;2016-04-27T14:29:28;0;Rachel Onorato;A
1000434;Create Purchase Requisition Item;2016-03-13T10:00:01;0;BATCH_JOB;B
1000434;Create Purchase Order Item;2016-03-15T10:00:01;0;Lillian Wheaton;A
1000434;Send Purchase Order;2016-03-16T10:00:01;0;BATCH_JOB;B
1000434;Change Price;2016-03-22T10:00:01;25;Lang Winkler;A
1000434;Record Goods Receipt;2016-04-05T10:00:01;30;Alfonso Wernick;A
1000434;Record Invoice Receipt;2016-04-08T10:00:01;0;Rachel Onorato;A
1000434;Clear Invoice;2016-04-20T10:00:01;0;Karri Ptacek;A
1000435;Create Purchase Requisition Item;2016-03-13T10:00:01;0;BATCH_JOB;B
1000435;Create Purchase Order Item;2016-03-15T10:00:01;0;Kristen Eckhoff;A
1000435;Send Purchase Order;2016-03-18T10:00:01;0;BATCH_JOB;B
1000435;Change Price;2016-03-25T10:00:01;25;Emmie Schuldt;A
1000435;Record Goods Receipt;2016-04-03T10:00:01;30;Lawerence Pintor;A
1000435;Record Invoice Receipt;2016-04-10T10:00:01;0;Francine Bevingt;A
1000435;Clear Invoice;2016-04-24T10:00:01;0;Suellen Noecker;A
1000436;Create Purchase Requisition Item;2016-03-31T14:29:33;0;Marcela Ye;A
1000436;Create Purchase Order Item;2016-04-02T14:29:33;10;Lavonna Haymon;A
1000436;Send Purchase Order;2016-04-05T14:29:33;0;BATCH_JOB;B
1000436;Record Goods Receipt;2016-04-13T14:29:33;30;Lessie Scheck;A
1000436;Record Invoice Receipt;2016-04-20T14:29:33;0;Cherryl Vandine;A
1000436;Clear Invoice;2016-05-02T14:29:33;0;Leontine Sifford;A
1000437;Create Purchase Requisition Item;2016-03-13T10:00:01;0;Yanira Gorrfried;A
1000437;Create Purchase Order Item;2016-03-15T10:00:01;0;Kenia Romine;A
1000437;Send Purchase Order;2016-03-16T10:00:01;0;BATCH_JOB;B
1000437;Change Price;2016-03-23T10:00:01;25;Rona Hennis;A
1000437;Record Goods Receipt;2016-04-01T10:00:01;30;Dalila Proehl;A
1000437;Record Invoice Receipt;2016-04-06T10:00:01;0;Irene Llanas;A
1000437;Clear Invoice;2016-04-24T10:00:01;0;Yanira Gorrfried;A
1000438;Create Purchase Requisition Item;2016-03-12T10:00:01;0;Roy Ortego;A
1000438;Create Purchase Order Item;2016-03-15T10:00:01;0;Roy Ortego;A
1000438;Send Purchase Order;2016-03-16T10:00:01;0;BATCH_JOB;B
1000438;Change Price;2016-03-25T10:00:01;25;Summer Fusaro;A
1000438;Record Goods Receipt;2016-04-02T10:00:01;30;Roy Ortego;A
1000438;Record Invoice Receipt;2016-04-06T10:00:01;0;BATCH_JOB;B
1000438;Clear Invoice;2016-04-18T10:00:01;0;Tasia Snelgrove;A
1000439;Record Invoice Receipt;2016-10-13T10:00:01;0;BATCH_JOB;B
1000439;Create Purchase Order Item;2016-10-15T10:00:01;10;Tyree Decastro;A
1000439;Send Purchase Order;2016-10-16T10:00:01;0;BATCH_JOB;B
